,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
4086,"21821 Oxnard St Woodland Hills, CA 91367",Monica M.,"Los Angeles, CA",5/11/2015,3,"Came in here for Mother's Day last night - we had a 6:00 reservation but wasn't seated 'til 30 mins. later. 30 mins. may not seem too long but if it's a Sunday night and you've got your whole family with you, it starts to become a problem. I understand that it was a busy night but reservations are made for a reason.Other than that, our waitress was really nicr and the food was really good! I definitely recommend the Chicken Lettuce Wraps for appetizer. We also ordered the fried rice and lo mein with the dynamite shrimp. Best combo ever! And for dessert, I definitely recommend the Chocolate Raspberry Gyoza.",91367
4087,"21821 Oxnard St Woodland Hills, CA 91367",Amir Z.,"Woodland Hills, CA",6/26/2015,1,"Brought my husband to P.F Chang's for dinner on Fathers Day and was GREATLY disappointed. 1. Service was horrible because the waiter was inattentive. He got our order mixed up by giving us chicken lettuce wraps after it was specified we wanted vegetarian lettuce wraps.2. They did not have silverware for us until after we were done with our appetizers for whatever reason they ran out of them so many customers were without utensils.3. Our water was only filled once4. Our dessert was forgotten after I specified I wanted it out the same as the other food 5. We waited 25 minutes for our check to arrive6. Sat there for 15 Minutes to get our food boxed. 7. They got our bill wrong and over charged us for the wrong things and we had to wait an extra 15 minutes to get it corrected. 8. I asked to see the general manager and he never came out to see what our issue was after waiting for him for 20 minutes. Overall, I am so dissatisfied with the service, and because of this I will no longer come back to this branchI give this place a one star because our bus boy was the most attentive to us the entire night. You guys need to get it together.",91367
4088,"21821 Oxnard St Woodland Hills, CA 91367",Mark H.,"Lancaster, PA",2/27/2019,3,"This restaurant is an easy walk from the Marriott across the street. We went for an early dinner and were seated right away. They serve meals ""family style"" which makes it easy to share. We started with the bowl of egg drop soup which is really rather large and can serve 4-6. The mail courses were pepper chicken and broccoli chicken, which were shared, and a generous serving of asparagus. The food was good; The only criticism to my tastes were that there was too much sauce on everything. My rating is restricted to 3-stars largely due to to our server. He came out the gate strong but essentially disappeared once our food came out. Our beverages went without being filled for the balance of the meal.",91367
4089,"21821 Oxnard St Woodland Hills, CA 91367",Grace S.,"North Hollywood, CA",4/29/2017,1,"This Pf Chang changed a lot the meat was not quality anymore and the service depleted. I think if they're continuously doing this, the company will going down as well. Sad.. Please improve your service and food.",91367
4090,"21821 Oxnard St Woodland Hills, CA 91367",RoseAnne M.,"Granada Hills, Granada Hills, CA",12/5/2018,4,"Love the restaurant, the setting. Wish they would bring back some of the foods they took off the menu. Those were good things we miss",91367
4091,"21821 Oxnard St Woodland Hills, CA 91367",Cesar P.,"Woodland Hills, CA",2/22/2018,4,"All I have to say is that the food is amazing, it's some of  he best Chinese food I have ever had. Happy hour is nice and if you seat at the bar happy hour runs until 7 pm. Best place there unwind after a hectic day at work.",91367
4093,"21821 Oxnard St Woodland Hills, CA 91367",Jack A.,"Canoga Park, Los Angeles, CA",6/2/2017,1,"Horrible. Used to love coming here. It's deteriorated extremely- both with the food, and with the staff. Waited over a half an hour for a plate of Mongolian beef & pepper steak. When we asked the waitress why our food was taking so long to arrive, she gave a snarky comment saying ""everyone here is hungry"" and walked off. As we called the manager over, she informed us that the order was only put in 10 minutes ago. Ridiculous!!! The waitress forgot to put in our order AND she was rude. Gave it one star because the manager was decent. Didn't even offer to compensate with desert or anything. But will not come here again.",91367
4094,"21821 Oxnard St Woodland Hills, CA 91367",E T.,"Thousand Oaks, CA",4/24/2017,2,"Very disappointing. I have eaten at PF Changs many times. It seems like the food quality is declining. My table ordered the Mongolian beef, kung pow chicken, and street noodles. The street noodles were free because of a coupon, however, they were so over-sauced and salty they were hard to eat. The beef was over cooked and tough and chicken was also over cooked and dry. Service was fine. Management- Instead of sending out coupons to get us back in the restaurant, work on your operations to keep the food quality high. That's the only thing that will sustain your business.",91367
4095,"21821 Oxnard St Woodland Hills, CA 91367",Jay A.,"Los Angeles, CA",7/24/2013,1,"I eat here because they are near my office.  However, after today's lunch it is time to move on and enjoy the wonderful ethnic Asian joints in the Valley.    I started today's lunch with horrific egg drop soup.  The eggs were overcooked and the soup had zero flavor.  I then progressed to a greasy lackluster chicken dish.  What was I thinking?Even the edamame was brutal.  Who screws up edamame?The cappuccino was decent.  But that does not get me off of 1 star.  The service was a joke. I need to eat better.  Lowering myself to their standards is sad.",91367
4096,"21821 Oxnard St Woodland Hills, CA 91367",Julie H.,"Sherman Oaks, Los Angeles, CA",12/3/2014,2,"The two star review isn't for the food. I actually like the food, and I like PF Chang's. If you are looking for an ""authentic"" Chinese culinary adventure, go somewhere else. You are in Los Angeles and there are plenty of options. If you like the occasional Americanized, chain-restaurant experience, come here. I'm not knocking that, sometimes I enjoy a good chain.So, as a PF Chang's liker, please heed my warning. AVOID THIS LOCATION AT ALL COSTS!!! I have eaten here at least 7 or 8 times, over a 2-3 year time span, and the service is consistently awful. You are probably wondering why I keep going here if the service is so bad. No, it's not the food. Even the tasty food is not enough to make me want to come back to this location. I only come here because other people make me. If it's just me and a friend or two I do whatever is needed to talk them into going ANYWHERE else. But sometimes other people have done the planning and I just don't have a choice.On a good day, the service is just slow and painful. Issues I have encountered here:Bringing out entrees before appetizers and drinks.Forgetting some items completely.Bringing out half of the party's food 5 to 10 minutes earlier than the other half. When the second half of the group finally gets their food it is cold. Incorrect check.So there you have it. The only reason it got 2 stars instead of 1 is that it is still a PF Chang's. If you are craving some PF Chang's, I recommend heading over to the Sherman Oaks location. If you are just looking for somewhere to eat before a movie, I recommend Ruth's Chris. Or McDonald's. Yeah, I would pick McDonald's over this PF Chang's.",91367
4097,"21821 Oxnard St Woodland Hills, CA 91367",Jacky Q.,"Panorama City, Los Angeles, CA",11/23/2018,1,"Service was horrible. The server at the end came back to complain about his tip saying it's ""too small"" and asked for more which is incredibly rude we don't even have to tip in the first place but we did although his service was horrible and he took his time with bringing drinks or other small things. Sushi was not great at all and expensive for little quantity. Don't recommend at all!",91367
4098,"21821 Oxnard St Woodland Hills, CA 91367",Christine P.,"Oxnard, CA",8/29/2015,5,"This PF Chang's in Woodland Hills has become myabsolute go-to favorite restaurant. My boyfriend and I frequent this place a good 4-6 times a month - always for dinner - and always at the bar where the bartenders now recognize us and seem to take even better care of us than they already did right from the beginning.  Over the past 2 years I've become a sort of connoisseur of agave nectar Margaritas and have sampled many and some of the best in some of the nicest restaurants - and the agave Margarita at PF Chang's is hands-down the freshest, BEST Margarita ever!  We always get 2-3 dishes to share - almost always the Lemongrass Chicken salad - almost a must-have staple for me these days, and sometimes the really tasty Oolong Chilean Sea Bass served on a warm bed of spinach, along with a varied assortment of accompanying dishes such as the Kaleidoscope roll or lettuce wraps. Now and then, we order their amazing food to go but we still prefer the ambience of eating dinner at their bar and the quick, attentive service we always receive. Kudos to Dave, just one of their regular bartenders - but also to the rest of them - whose names I'd additionally mention if I could remember them all!",91367
4099,"21821 Oxnard St Woodland Hills, CA 91367",Bob S.,"West Hills, Los Angeles, CA",11/20/2018,1,"Nothing has changed. Still same boring Happy Hour Menu. Wake up, all of your surrounding eateries have brunch and Happy Hours on Saturday and Sunday and change there menus. You guys used to be my favorite place, but no more. You lost a customer of 20 years.",91367
4100,"21821 Oxnard St Woodland Hills, CA 91367",Sharon K.,"Chatsworth, CA",9/19/2015,4,"Our waitress "" Holland"" was fabulous   Pleasant, cheerful. Got our food out in a timely manner, glasses always full.  The sushi was surprisingly good ! Lobster and scallop rolls yummy    Walnut melon shrimp tasty",91367
4101,"21821 Oxnard St Woodland Hills, CA 91367",Nancy S.,"Claremont, CA",2/26/2017,1,"Overcrowded on a Saturday, we waited almost 2 hours and were never seated . We finally decided to go to the Take Out window and order food to go for our family . The children were starving . We were told by the male hostess that there was only one table in the entire restaurant that could seat the 9 guests in our party , absolutely ludicrous! The male bartenders were rude , they all ignored us and when we ordered an additional drink the guy rolled his eyes at us. Wow! This is Chinese food people! I can think of plenty of small family owned restaurants that would be happy to take my money ... minus the side of attitude. Never returning ! Overpriced, overrated, I'm over it!",91367
4102,"21821 Oxnard St Woodland Hills, CA 91367",Ilianna B.,"Santa Monica, CA",1/28/2018,5,P.F. Chang's has always met up to my expectations and more. My family and I eat there just about every Saturday. The host is super nice and friendly and he remembered that I had a horse competition from when we told him a week ago and brought it up as he was seating us. He is very social and interactive. The food is amazing and good quality for an extremely low price. We will continue to eat atP.F. Chang's and enjoy it greatly.,91367
4104,"21821 Oxnard St Woodland Hills, CA 91367",Joseph W.,"N HOLLYWOOD, CA",10/4/2017,4,Great Chinese American food with little high prices great services and friendly stuff will visit again,91367
4105,"21821 Oxnard St Woodland Hills, CA 91367",Lauren N.,"Pasadena, Los Angeles, CA",3/12/2017,1,I ate there about 2 weeks ago on our way to the movies - we had the egg rolls and fried rice - when we left my husband and I got so sick that we missed half of the movie being in the bathroom - I will never set foot in another PF Changs - So gross,91367
4106,"21821 Oxnard St Woodland Hills, CA 91367",Kerry And Nate S.,"San Diego, CA",12/16/2017,1,"Unbelievable-- we waited more than 20 minutes after being seated and NO ONE came to even take drink orders. Multiple waiters running around and ignoring our table-- obviously understaffed and definitely unprofessional. It turns out our table didn't even have a waiter/waitress assigned to it-- after complaining, they offered to 'find us a waiter.' We just walked out. Thanks for wasting our time on a night we needed to get home at a reasonable time since we have a babysitter on a rare date night. We will never go back to this location.",91367
4107,"21821 Oxnard St Woodland Hills, CA 91367",Trish L.,"Canoga Park, CA",12/14/2018,1,"My husband and I went to PF Chang's, one of our favorites. I ordered Mangolian beef and my husband ordered some chicken dish. I was very disappointed to say the least. The beef was lukewarm and the beef was dry and very chewy. My husbands chicken was also dry and chewy. Only saw our  server once during our meal. I don't see us ever going back. So sad.",91367
4108,"21821 Oxnard St Woodland Hills, CA 91367",Jessica- ashley B.,"WOODLAND HLS, CA",11/2/2017,5,I came here during my lunch break and BJ was our waiter was amazing!!!! He went above and beyond and was so sweet always made sure we were taking care of!!!,91367
4109,"21821 Oxnard St Woodland Hills, CA 91367",Cheri F.,"West Hills, CA",1/20/2019,1,"Made reservations days in advance to celebrate a birthday and an anniversary with friends as we have been here before and the food is usually good. Showed up 5 minutes early for a 7:00 reservation. Walked into a very crowded lobby ( should have been my first clue), and was told they were a little behind schedule but would seat us ASAP.  Checked in multiple times, and was given different stories, table just getting cleared, people just got their check,  blah, blah blah. 40 minutes later we still did not have a table, and no ETA on when one would become available. REALLY? What is the point of making a reservation if I have to wait that long?  We left and went to Trejo's, and some other guest followed us who had the same experience. I, and my friends will not be visiting this place again.",91367
4110,"21821 Oxnard St Woodland Hills, CA 91367",Daisy O.,"Woodland Hills, Woodland Hills, CA",2/25/2017,1,"Not attentive at all, plenty of dirty tables and they're not cleaning them fast enough to sit new customers. The rice was hard and vegetables undercooked. Go to Thousand Oaks or Santa Monica PF changs instead",91367
4111,"21821 Oxnard St Woodland Hills, CA 91367",Rockstar B.,"Woodland Hills, CA",10/31/2017,5,I LOVE THIS PLACE SO MUCH!!!  The food is so good. My girl and I love to order two different meals and then share. The drinks are amazing. Service was top notch.  We will be back again for the Budapest feast!,91367
4112,"21821 Oxnard St Woodland Hills, CA 91367",Samantha P.,"Granada Hills, Los Angeles, CA",10/24/2017,5,"Everything about our experience was wonderful! I came with my family and from being greeted upon arrival, to the incredible service by Kelly and the delicious food, made this experience worthwhile! My favorite was the ceaser salad, and wonton soup!! Can't wait to come back!",91367
4113,"21821 Oxnard St Woodland Hills, CA 91367",Amanda H.,"West Hills, CA",12/31/2012,1,"11/2 starsThis Has got to be the worst service I've ever had in my whole life. Sitting down outside to a pact restaurant and never being told by the waitstaff that they are 40 minutes behind -- causes a meal to be ridiculous. The waitstaff wasn't even apologetic about the fact that the food took forever. It took over 30 minutes for me to get a soup, which is most likely pre made.I ordered the prefix menu which came with a sliver of cake for dessert. Gave me a sliver of chocolate cake in my to go box and a little square of tiramisu which completely was falling apart before I even got a chance to eat it. It was a waste of my money and time! I hate PF Changs now!",91367
4115,"21821 Oxnard St Woodland Hills, CA 91367",Tanya G.,"West Hills, CA",7/21/2018,1,"The service is absolutely terrible. Don't sit outside they usually just have one person serving and takes forever to order, the food comes out wrong, waitress never comes for refills.",91367
4116,"21821 Oxnard St Woodland Hills, CA 91367",Nick M.,"Thousand Oaks, CA",9/9/2017,5,TuS is probably the best Chinese in this neighborhood. The stuff is pleasant and useful always smiling. Restrooms are fresh. My bestie is low mein. Will probably come back for more. Good good old place!,91367
4117,"21821 Oxnard St Woodland Hills, CA 91367",Alice C.,"Palmdale, CA",2/24/2015,3,One of the nicest Chinese food places in woodlands hills great waiters and the menu is very nice a nice vaiety of food to order I love to sit outside and eat,91367
4118,"21821 Oxnard St Woodland Hills, CA 91367",Shelly I.,"Los Angeles, CA",7/31/2016,4,omg the new hong kong wild chilean sea bass is sooooooo good! But pricey for pf chang's 28 bucks ....it really hit the spot tho....marinated just right with ginger broth and comes with mushrooms and asparagus.,91367
4119,"21821 Oxnard St Woodland Hills, CA 91367",Alex B.,"Beverly Hills, CA",1/30/2015,1,"Wow... So I always come to Pfchangs since it's close. usually I have a pleasant experience, however tonight I decided to get take-out. I waited 40 mins for my lo mein, almost/cashew chicken, and crispy honey chicken. I noticed the lo mein and almond chicken were totally full, but the crispy honey chicken was 1/4 full, so I complained and was told that it's because they ran out of rice noodles, and that the meat is weighed ( in my mind: weighed to what 0.000002 oz???) I was furious and made it clear that this is a joke. she then had the audacity to tell me that I can order something else and wait 30-40 mins! I left immediately, since I was fuming. Never again will I buy food from this establishment!   Disappointing!",91367
4120,"21821 Oxnard St Woodland Hills, CA 91367",Rose G.,"Woodland Hills, CA",12/20/2016,1,Got food poisoning last night. I've been in bed all day on my vacation here. I have dumplings eggroll in a little bit of chicken wrap. Haven't been able to eat all day feel horrible,91367
4121,"21821 Oxnard St Woodland Hills, CA 91367",Jessica P.,"Los Angeles, CA",7/25/2016,4,Love the couples delight menu. Food and service is typically great. This is a great restaurant holding a romantic setting with a full bar and tasty deserts!,91367
4122,"21821 Oxnard St Woodland Hills, CA 91367",Moe L.,"Canoga Park, CA",12/22/2017,5,Delicious food. Warm atmosphere. Friendly staff. Been here many times always a great experience.,91367
4123,"21821 Oxnard St Woodland Hills, CA 91367",Silvia C.,"Thousand Oaks, CA",11/10/2012,2,Ambiance is cool. One star.Authentic.....uhm....not really.I did like the lettuce wraps. One star.,91367
4124,"21821 Oxnard St Woodland Hills, CA 91367",Borys K.,"Canoga Park, Canoga Park, CA",12/21/2018,2,"Rough night for service and considering it's a Friday night and you figure it would be better.  Restaurant seems devoid of leadership.  The general lack of attentiveness struck me most odd.  Food was good as always - for a chain.  Essentially, the service level is what sets you either above or below; and this is below",91367
4126,"21821 Oxnard St Woodland Hills, CA 91367",Reid Q.,"Claremont, CA",11/12/2018,3,"Decent food but overpriced and often tastes like it's been microwaved. Service has been pretty consistently good though, and I even notice their extra effort when I come for lunch takeout. So there are probably better places that are even cheaper, but this is reliably decent and never a bad experience. It is what is it. Just don't get your hopes up.",91367
4127,"21821 Oxnard St Woodland Hills, CA 91367",Erienne B.,"Camarillo, CA",6/4/2015,5,Came here before heading to Indian Wells with my husband.Def did not disappoint. I'm obbessed with the hicken lettuce wraps and our service was amazing.Can't wait to come back and eat more!,91367
4128,"21821 Oxnard St Woodland Hills, CA 91367",Rikki N.,"WOODLAND HLS, CA",2/20/2017,1,"If i would have to pick 1 good thing about our experience, it would have to be Holland the waitress!! What are you doing in a place like this? You should be at a classy restaurant where the food is yummy and they know what customer service is...I live 2 blocks by and will make a point in coming by and telling u this...and if u don't mind working somewhere else, I manage a company and will hire you  on the spot!! Other than that ..the food is so mediocre.. a glorified Panda Express....we sometimes come here for the location which is 2 blocks from where we live and for the ambiance  which is nice...food- wayyyy to salty omg !! What do they do in the kitchen? Just open the salt shakers and pour all the salt?But what takes the cake is the snotty, rude, smug JEANAYY. the so called manager. Lady, if you even are one, you wouldn't even know what the word manager means. So I called 4 minutes before arriving and a woman answers the phone which upon arriving I find out it was her telling me there is a 30 minute wait and no, they don't take reservations. Ok. 2 blocks and 4 minutes later I arrive and she tells me 1 hour wait !!! REALLY? Ok, let's say it's true that half of the residents of the valley ( trying to make a point here)walked in in those 4 minutes, that did not upset me but what came up next definitely did!!! I said, OK  we are 4..we will just go outside and wait in the fresh air, so this smug nothing..says to me "" you won't hear me calling your name and you will miss your turn"" you have to stay here...WHAT? no place to sit, we have to STAND FOR AN HOUR NEXT TO U for an HOUR??? (did I mentioned we were seniors?) I am looking around me and seeing 2 people are sitting in a 4 people booth...oh that's smart, JEANAYY ! going out to eat as much as I do, I know that when I walk into restaurant and there are 4 seats available I AM ALWAYS TOLD no, these seats are for 4 not for 2 we have to wait for a table for 2. Understandable!  But being DUMB as you are and not having a clue how to talk to customers,  you wouldn't know this now, would u?? Yes we finally got to sit down, not before I find out that she is an assistant manager not a manager. When I asked her about it and told her to call a spade, a spade , she says in her snotty attitude,  "" no, actually I am.. I am a partner."" OMG. lady, you want to have that kind of attitude? With your husband ! ( poor guy!) With customers? NEVER!!So, I am going to find out if there is a corporate if there is..They will know who u r in addition to calling the real...manager of that location ! GO HOME JEANAYY AND STAY THERE! You have no business being with people.As for us, we will n.e.v.e.r step foot in that restaurant and will spread the word. Oh yes..by the way JEANNAY, Michael, the real assistant manager told us that you actually DO take reservations ! No end to your stupidity and ignorance, now is there?",91367
4129,"21821 Oxnard St Woodland Hills, CA 91367",Michael G.,"Hidden Hills, CA",12/9/2014,1,"Had planned a holiday party for 12. Ordered everything 3 days early and paid for it. Scheduled a 6:30 pick up time for the to go order. Got the order at 7:00!! Sat in the parking lot for 30 minutes. Why bother ordering early??!! Why bother going here ever again!!!Terrible, terrible.",91367
4130,"21821 Oxnard St Woodland Hills, CA 91367",Rey L.,"El Segundo, CA",2/27/2013,3,"had to come out to do our taxes in the valley. oh, the freaking valley. luckily, it's February and not July. ughhhh... just the thought makes me cringe.anyway, we had some time to kill before our appointment and found PFC's nearby for HH. nice location located at The Promenade. 3p HH start is not too shabby either. sat at the bar and was promptly greeted. drinks in front of us within 3mins of sitting along with the table settings. food within 10mins of sitting, including ordering time. not many people in there on a monday afternoon, just some obscure mix of ecclectic locals. 2 rounds of drinks, lettuce wraps, pork and chicken dumplings and tuna wontons, under $30. awesome.overall, nice place. glad they had a HH. probably won't be coming back until next year for our taxes.",91367
4131,"21821 Oxnard St Woodland Hills, CA 91367",Lisa B.,"Greenwich, CT",6/10/2014,4,"How spicy do you want your Chang Sauce??For a chain restaurant, I'm always happy when we decide to head over there.  We usually go when we're headed to the AMC 16. The food is consistent, the service is always friendly and they serve stiff drinks.Some of my standbys:Chicken Lettuce Wraps...generous, healthy and a perfecto complement to your chang sauce...Dumplings...need I say more?Spicy Green beans...stir fried in red chili sauce and good for you.  Crispy Green Beans Tempura-battered with our signature spicy dipping sauceMongolian Beef weet, soy-glazed flank steak wok-seared with scallions and garlic...I always get this.They make a great Cadillac Margarita too.Yep...they earn their four stars consistently.",91367
4132,"21821 Oxnard St Woodland Hills, CA 91367",Gregory W.,"Van Nuys, CA",6/30/2018,1,"Wow, what happened to this place.  It used to be so great.  I'm afraid it's one of those places that got huge then suffered corporate cost cutting.  The menu says all made from scratch.  I'm guessing it's made from scratch in a corporate food factory 2000 miles away, frozen then shipped.  The last 2 times I've gone including yesterday the food has been absolutely horrible.  I don't mean some of it was bad. I mean every thing we ordered was horrible.  I hate to be so harsh but it was shockingly bad.  I like the room.  The waitress was lovely.  We didn't complain but she noticed we didn't eat our food so she offer to comp some things.  We declined because we had to burn a gift card.  The only reason we went is because we had a gift card.  I also noticed that the long lines and big crowds are gone.  Someone needs to explain to management that higher costs and big crowds are preferable to what they have become.",91367
4133,"21821 Oxnard St Woodland Hills, CA 91367",Tiffany H.,"Chatsworth, Chatsworth, CA",12/12/2018,5,"Had a company dinner with my company. The food was great this evening. I love their lettuce cup with chicken.So amazing...my strawberry margarita was too sour ...You gave to have the fried banana wrapped in egg roll skin with coconut ice cream and Carmel syrup.Too die for .I was skeptical about the coconut ice cream but,the combination of all the flavors is to die for....The beef broccoli and Mongolian beef was a bit sweet.other than that we had an amazing time...",91367
4134,"21821 Oxnard St Woodland Hills, CA 91367",Minerva H.,"Los Angeles, CA",8/28/2017,1,"The food was just horribly salty .. we ordered the lettuce wraps just terrible unexpected .. wouldn't plan on going back. Service was blah, I would have been better off with fast food chinese",91367
4135,"21821 Oxnard St Woodland Hills, CA 91367",竺倩,"Los Angeles, CA",6/3/2016,1,Excuse me? You call this Chinese food? Any small Chinese restaurant in Chinatown would be much much better! The food is soooo bad!! Don't ever come here! I don't usually write reviews unless it's way too bad.,91367
4137,"21821 Oxnard St Woodland Hills, CA 91367",Kai T.,"Los Angeles, CA",8/25/2018,5,The waitress was excellent and very professional and friendly ... the manager Brian is great and runs a great restaurant.,91367
4138,"21821 Oxnard St Woodland Hills, CA 91367",IPattye A.,"West Hills, CA",7/1/2015,5,"This is a really excellent restaurant. I have only been here a few times on dates, and I will come back many, many times. The ambience is nice. The weather in West Hills is nice and the restaurant has a really kind staff. The AMC theater is right next door so this is a perfect place for dinner and a movie.",91367
4139,"21821 Oxnard St Woodland Hills, CA 91367",Nat G. M.,"Los Angeles, CA",5/23/2018,4,"I came on a Friday evening date and had a nice time. We had reservations so we were seated right away. The food was quick to come out. The honey chicken was very good and so was the wonton soup, although the soup portion was very small. It was pretty busy but out server was quick and attentive. The dim lighting looked very nice as well.",91367
4140,"21821 Oxnard St Woodland Hills, CA 91367",Shannon B.,"Arroyo Grande, CA",11/3/2016,5,"Dinner was delicious but service was even better.  Our waiter, Hector was very personable and attentive.  He did a great job and made our meal even more enjoyable!  We decided to eat family style so that we can try the various dishes.  I ordered the anejo buzz cocktail that was so refreshing and flavorful.  It was a wonderful meal!",91367
4141,"21821 Oxnard St Woodland Hills, CA 91367",John L.,"Los Angeles, CA",7/19/2014,2,"Called the hostess to see if we needed a reservation or if they could place our name on a call ahead list.  she said no wait. right now..came right over within 5 min. Half the restaurant was empty and we were told to wait 10 to 15 min. Made no sense at all and no reasonable explanation.  When we were seated, it was at a table  that was open when we walked in. Which begs the question, why did they have us wait at all. When the waiter came over he seemed nice but was very short with us. We ordered three appetizers. The spare ribs, shrimp dumplings and a Asian salad with avocado and tomatoes. The spare ribs were tender but seemed as if they had taken a bath in the sauce,if there was less sauce they would be great. The shrimp dumplings had way way way to much salt. If there is any salt left in woodland hills after they made the dumplings I would be surprised. The salad  had to be sent back, the tomatoes looked as if they had been sitting all day. I do not know if a tomato can wilt like lettuce but if they can these were wilted.We also ordered a cucumber salad which was below average. We had a shrimp and chicken dish. The shrimp was cooked perfect. The rest of the dish was so so. I would also ad that there were ingredients in the dish that were not listed in the menu.The waiter seemed overwhelmed by his duties. He was not focused and was all over the place. This may be because he was given to many tables by management I do not know. One thing is sure. There are much better places than PF Changs to get Chinese food in the area.",91367
4142,"21821 Oxnard St Woodland Hills, CA 91367",Nicole R.,"Woodland Hills, CA",6/19/2015,3,"A generous 3 star...Food was good. Kinda disappointed that the salt and pepper prawns were breaded. .. doesn't mention that in the menu.We were walk ins on a Friday around 6:30, got right in, sat us at a table, we don't like the table so they moved us to a booth no prob. My 3 star come from service...We ordered a bottle of sake, we got a glass, we ordered rice,  we didn't get it, the sauce didn't come with our lettuce wraps, took forever to get the bill.  Food was fine, but i think that's the last time we will be dinning here. Just not up to par.To top it off, they got cheap with their fortune cookies. ..they no longer come with a fortune! What! Thanks for the bland cookie...",91367
4143,"21821 Oxnard St Woodland Hills, CA 91367",Hunter R.,"Eugene, OR",5/29/2014,2,"My family and I drove here to meet my wife's sister halfway to have dinner with her and catch up as we haven't seen her in awhile. Our waitress was very nice, kind and professional. And our drinks were constantly brought refilled to the table which was very appreciated. However, the food was not so good. My sister in law ordered a vegetarian meal and we did the two for forty meal. We had egg drop soup that tasted off, chicken lettuce wraps, honey chicken, almond cashew chicken and the peanut butter crunch bar for dessert.  And we ordered a kids meal of lo mien with veggies and somehow they charged us for 2 kids meals! I have a 2yr old with me, how are they going to possibly eat 2 kids meals????Beyond that after we left we chatted a bit more and my sister in law had to start heading home. We decided to go in the mall to walk around and get some energy out of the kid before getting back in the car for a long drive. I started to feel really sick and got diearea and on the drive home we got a text that my sister in law was feeling very sick. And the toddler was screaming the whole way back home from stomach pain and my wife started complaining of stomach pain as well. When we got home my wife contacted the establishment and spoke with the manager to notify them that all of us had gotten sick after eating there and that we all had come from different locations so it was the only source, especially since it happened within 30min of leaving the establishment. The manager went on to argue with my wife denying that it could of been their food as we all had different things and there is no way that we got sick from there. However, there is no way we all got sick from anything else, and he should not of argued with my wife. We have always had good food from PF Changs, which is why we met up there to eat and talk. However after this experience and paying over $60 for a meal deal, TWO kids meals, and 2 drinks, to get sick and argued with the manager I will not be taking the family there or recommending it to anyone for a very long time.",91367
4144,"21821 Oxnard St Woodland Hills, CA 91367",Yury T.,"Los Angeles, CA",11/13/2015,2,"Tiny portions and mediocre food that is not worth the $s.  Honey Chicken lunch came with 9 small chicken pieces in a sweet sauce and very bland rice.  The veggie egg roll was cold.  The Waldorf salad was missing the candied walnuts and generally just tasted like kale despite the many ingredients.Our waitress was great.  She supplied red chili sauce for the chicken and rice, the missing walnuts for the salad, and offered us an ice tea for the road.Service was pleasant, seating was prompt, and the restaurant looks very nice inside.",91367
4145,"21821 Oxnard St Woodland Hills, CA 91367",SugarBee L.,"West Hills, CA",6/1/2014,1,"Vile place & I wish I could give it zero stars.The food is nasty. I chose something vegetarian and it was so obviously not fresh, with overcooked, over-processed vegetables drowned in sauce. Who the hell actually thinks this is authentic Chinese food?",91367
4146,"21821 Oxnard St Woodland Hills, CA 91367",Nimi C.,"Woodland Hills, CA",4/14/2015,1,The service is not like different pf chang in any author place I been before.the food was not good !!,91367
4148,"21821 Oxnard St Woodland Hills, CA 91367",Ayoub Y.,"Cowlesville, NY",10/25/2017,2,"All other restaurants in the area had closed up.  I decided to give it a try.  Hot and sour soup was really good.  Chiken. Lettuce wrap was terrible, chiken was a bit burnt.  Bartender too busy to ask about how the food was.",91367
4149,"21821 Oxnard St Woodland Hills, CA 91367",Elle A.,"Woodland Hills, CA",1/23/2015,4,We started with happy hour drinks and appetizers. The lettuce wraps and california rolls were awesone!!!  William was our server and he made sure we got our happy hour orders in on time. Very good service and tasty food. We ordered the ahi tuna salad and grilled salmon. Our food was yummy. My drink was yummy and strong which was a delightful surprise at happy hour prices. It was a little too noisy for my taste but the dim atmosphere was relaxing. We will be back.,91367
4150,"21821 Oxnard St Woodland Hills, CA 91367",Louie M.,"Westminster, CO",11/9/2014,5,OMG! PF-Changs has brought back a taste palette left behind in Puerto Rico. If you love Puerto Rican Platinos/ Crispy bananas then hold on to your jaw because the Banana spring rolls at PF-Changs will knock your taste buds crazy!! This is not a joke..you will crave this like a Cortadito cafe'.Thank you for the trip down memory lane-Louie MGod bless,91367
4151,"21821 Oxnard St Woodland Hills, CA 91367",Alby P.,"Los Angeles, CA",3/29/2014,3,"We like this place. 3 and a half stars.A nice, fresh clean place to walk into and sit down in a great atmosphere.We usually order the orange shrimp that is not on the menu and we order Mongolian beef that can be a roll of the dice if it's good. Lettuce wraps for an appetizer because they do it well.Quality can run from average to below average. Sometimes cheap, tough cuts of meat, and the rice is rarely fresh,, if ever that we can recall.Tastes like day old, re-heated minute rice like you had at the college dorms.Great tasty rices should be essential and it's so easy to do and grown just a few hours away.We love to sit and eat at the bar and try the excellent wines.Last time we were in they were re-trying some lunch specials. They had the great bowls at one time and removing them from the lunch menu was a mistake.Always friendly, chatty service and everyone seems to appreciate their job and tips.As of now we'll remain regulars.",91367
